"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
